node_A,node_B,time_days,city_sex_worker,score,sex_type_A,sex_type_B,sex_type_C
119923,264657,734577,107,1,1,0,1
122888,236073,734577,68,1,0,1,1
122881,117463,734577,81,1,0,0,1
118187,19966,734577,2,-1,0,0,0
122885,125933,734577,88,-1,0,-1,0
117029,265205,734577,143,0,0,0,1
115142,265205,734577,143,1,0,-1,1
121743,54389,734577,68,1,1,1,0
122919,257503,734577,259,1,1,1,1
122899,225721,734577,259,1,1,1,0
122915,144871,734577,259,-1,-1,-1,1
122898,124385,734577,68,1,0,1,1
120688,33617,734578,94,-1,1,-1,-1
118269,265189,734578,2,1,1,0,1
119131,177740,734578,94,1,0,0,0
121722,220009,734578,68,1,1,1,1
122924,7370,734578,88,0,1,-1,1
122931,220009,734578,68,1,0,0,1
122710,145617,734578,2,1,0,0,1
116363,265492,734578,81,1,1,1,1
122932,193140,734578,138,1,0,0,1
128396,208540,734578,143,-1,0,-1,-1
115349,260664,734578,2,-1,1,-1,1
121939,67380,734578,2,-1,0,0,0
111357,265304,734578,2,1,1,-1,1
122940,265411,734578,2,1,1,1,1
122468,101362,734578,2,1,1,0,1
117506,241094,734578,2,1,1,0,1
122942,228793,734578,68,1,1,-1,-1
114528,265411,734578,2,1,0,-1,1
114528,226957,734578,2,1,1,-1,1
34935,216665,734578,143,1,1,-1,1
121980,262442,734578,56,-1,1,-1,-1
118187,261696,734578,2,1,1,1,1
103855,252332,734578,143,1,1,-1,1
117155,192214,734578,2,1,1,-1,1
117375,264528,734578,171,1,1,0,1
119352,250349,734578,2,1,1,-1,1
113955,265459,734578,228,1,0,1,1
122938,265399,734578,271,1,0,1,1
122930,59024,734578,56,1,1,0,1
120525,183081,734579,88,1,1,0,1
120882,58468,734579,253,1,1,1,1
121898,48286,734579,88,1,1,1,1
114528,177967,734579,2,1,0,-1,1
122957,195840,734579,253,1,1,1,1
122949,159249,734579,56,1,1,-1,1
112344,220632,734579,81,-1,1,1,1
122696,193068,734579,271,1,1,1,1
122961,220632,734579,81,-1,1,-1,-1
115200,254606,734579,2,1,1,-1,1
122919,152790,734579,259,1,1,-1,1
120115,52264,734579,56,-1,0,0,0
112966,240499,734579,2,0,1,-1,1
109926,234921,734579,2,1,1,0,1
121872,265042,734579,134,1,1,1,1
116445,214958,734579,228,0,-1,-1,-1
81573,243464,734579,253,1,1,0,0
122969,183081,734579,88,-1,1,-1,1
115891,265430,734579,81,-1,-1,-1,-1
122948,252867,734579,88,1,0,1,1
122924,183081,734579,88,-1,0,0,0
112344,192353,734579,81,1,1,1,1
122954,181348,734579,88,1,0,-1,1
121794,174353,734580,88,1,1,1,1
111821,265675,734580,271,1,1,1,1
121898,174353,734580,88,1,1,1,1
119812,55567,734580,88,0,1,0,1
113021,138744,734580,2,1,1,-1,1
115260,251102,734580,81,1,1,-1,1
119812,56860,734580,88,1,1,0,1
122931,146666,734580,68,1,1,0,1
122983,233335,734580,2,1,1,1,1
122990,208540,734580,143,1,1,0,1
75450,229929,734580,81,-1,-1,-1,1
117939,167030,734580,173,1,1,1,0
118768,164188,734580,2,1,1,0,1
117506,153307,734580,2,1,1,1,1
77894,174353,734580,88,1,1,1,1
122989,208540,734580,143,-1,-1,-1,-1
120882,242464,734580,253,1,1,1,1
122547,8772,734580,2,-1,-1,-1,-1
119244,241877,734580,259,1,1,1,1
122614,229929,734580,81,1,-1,0,1
122987,211357,734580,56,1,0,0,1
122991,265724,734580,271,1,0,0,1
70216,121732,734580,81,1,1,1,1
122988,168093,734580,56,0,0,-1,1
123015,265576,734581,2,-1,-1,-1,-1
119923,165863,734581,107,1,1,0,1
123028,47267,734581,68,1,0,0,1
119528,143997,734581,2,1,-1,-1,0
121939,187879,734581,2,1,1,-1,1
122260,62768,734581,2,1,1,1,1
119244,3857,734581,259,1,1,1,1
119244,209315,734581,259,1,0,1,1
122939,208877,734581,2,1,1,-1,1
122710,174076,734581,2,1,1,-1,1
122810,195628,734581,2,-1,0,1,0
121100,22205,734581,2,1,1,1,1
42644,95661,734581,2,1,1,0,1
76629,113228,734581,2,0,1,1,0
122996,175637,734581,2,1,1,-1,-1
122888,213478,734581,68,1,1,0,1
115223,263258,734581,56,1,1,1,1
112227,142653,734581,81,1,0,-1,1
122753,254843,734581,88,-1,1,0,-1
122987,155338,734581,56,-1,-1,1,0
120810,154706,734581,2,1,1,1,1
121722,188890,734581,68,-1,1,1,0
106442,63262,734581,143,1,1,0,1
115743,137473,734581,143,1,0,1,1
123002,1059,734581,2,1,1,0,1
119942,263916,734581,259,1,0,0,1
123026,147220,734581,134,1,0,0,1
119023,159249,734581,56,1,1,1,-1
64946,265459,734581,228,1,1,1,1
114528,130949,734581,2,1,1,-1,1
113022,91641,734581,2,1,1,1,1
117506,226347,734581,2,1,1,1,1
95705,265719,734581,81,-1,1,-1,-1
121734,9395,734581,134,1,1,1,1
122999,265257,734581,259,1,1,0,1
120138,101362,734581,2,1,1,-1,1
123035,265621,734581,253,1,0,0,0
123022,204245,734581,81,1,0,0,1
115692,177641,734581,2,1,1,1,1
107982,265719,734581,81,1,1,1,1
118141,264745,734581,81,1,1,0,1
123046,68220,734582,138,1,1,0,1
122425,198584,734582,2,1,1,1,1
123049,153577,734582,81,-1,1,0,-1
109295,264485,734582,88,0,1,0,-1
114705,119104,734582,2,1,0,-1,1
121188,84261,734582,2,1,0,1,1
112966,27081,734582,2,-1,1,0,1
120138,161739,734582,2,1,1,-1,1
122753,29279,734582,88,1,1,0,0
122820,107659,734582,81,1,0,1,1
123048,265864,734582,271,1,0,0,1
119155,251031,734582,2,1,1,1,1
119155,98474,734582,2,-1,1,-1,1
123058,261012,734582,88,1,1,1,1
120497,253817,734582,2,1,1,-1,1
35944,208877,734582,2,1,1,1,1
123049,130574,734582,81,0,1,0,0
120343,197022,734582,81,1,0,0,0
120525,222940,734582,88,1,0,1,1
122262,204762,734582,253,1,0,0,1
122999,257059,734582,259,1,1,0,1
123042,171735,734582,2,1,0,-1,1
111222,242285,734582,180,1,1,1,1
122919,113379,734582,259,1,0,0,1
114641,158831,734582,68,1,1,1,1
82259,222940,734582,88,1,1,1,1
110144,174811,734582,2,1,1,1,1
119942,144871,734582,259,-1,1,0,0
115894,260936,734582,143,1,0,1,1
116208,159405,734582,180,1,-1,0,1
121939,144869,734582,2,1,0,1,1
116259,236936,734582,143,1,1,1,1
122393,262824,734582,81,1,1,1,1
95207,264485,734582,88,0,1,1,1
117998,225057,734583,2,1,1,-1,1
123086,257059,734583,259,-1,-1,0,-1
123071,132216,734583,94,1,0,-1,1
92895,202708,734583,228,1,0,-1,1
118449,263420,734583,271,1,0,0,1
115107,262824,734583,81,1,1,0,1
122185,261248,734583,268,-1,0,0,0
122468,214432,734583,2,1,1,-1,1
93869,167612,734583,2,1,1,1,1
122990,58003,734583,143,-1,1,-1,0
95527,265719,734583,81,1,1,1,1
123092,251102,734583,81,1,0,0,1
123080,171635,734583,68,1,0,-1,1
120343,262824,734583,81,1,1,0,1
123049,54260,734583,81,-1,1,0,-1
114528,218711,734583,2,1,1,-1,1
78748,54260,734583,81,-1,1,1,1
70273,266037,734583,81,1,1,1,1
98221,231130,734583,268,1,1,1,0
121100,91295,734583,2,1,1,1,1
118064,266054,734583,180,1,1,1,1
121722,47267,734583,68,1,1,0,1
118862,208099,734583,68,1,1,0,1
100962,265719,734583,81,1,1,-1,1
123087,235712,734583,138,1,0,1,1
121121,183325,734584,2,1,0,-1,1
116233,261800,734584,2,1,1,0,1
123126,79217,734584,81,1,1,0,1
114528,193041,734584,2,1,1,-1,1
113333,231521,734584,81,1,1,0,1
114528,9470,734584,2,1,1,-1,1
117341,204815,734584,2,1,1,-1,1
123118,181914,734584,94,0,1,0,1
123110,265717,734584,2,1,1,0,1
123115,158131,734584,2,1,0,1,1
123128,266245,734584,173,1,1,-1,1
122811,265998,734584,268,1,1,0,1
93869,100195,734584,2,1,1,1,1
123111,220009,734584,68,0,1,0,-1
119584,234052,734584,56,1,-1,0,-1
38139,174139,734584,81,1,1,1,1
118587,23575,734584,271,-1,0,0,0
120497,266019,734584,2,1,-1,-1,1
121458,59932,734584,143,-1,1,1,1
123122,206971,734584,271,1,0,1,1
122940,71787,734584,2,1,1,1,1
115982,104809,734584,56,1,1,-1,1
119576,79304,734584,143,1,1,-1,1
117029,179568,734584,143,-1,0,0,0
118308,220533,734584,2,1,1,0,1
116779,259231,734584,2,1,1,0,1
123104,266160,734584,171,-1,0,0,0
100657,260192,734584,56,1,1,1,1
118250,3279,734584,2,1,1,0,1
123096,158831,734584,68,1,1,0,1
94953,54621,734584,68,1,1,0,1
113333,231521,734584,81,1,1,0,1
105242,56837,734584,56,1,1,1,1
122983,208877,734584,2,1,1,1,1
116912,231521,734584,81,0,1,0,1
122468,136185,734584,2,-1,1,-1,1
122336,152962,734584,2,1,1,1,1
117597,166538,734584,2,1,0,1,1
119274,99815,734584,88,1,1,1,0
121939,175715,734585,2,-1,1,-1,1
97525,221923,734585,134,1,0,0,1
122811,266217,734585,268,1,1,0,1
121939,257668,734585,2,1,0,1,1
123163,225057,734585,2,1,0,0,0
121401,251482,734585,271,1,0,0,0
123161,40204,734585,68,1,0,0,0
116912,254447,734585,81,1,1,1,1
123145,251963,734585,2,1,0,0,-1
123140,247242,734585,88,1,0,-1,1
112610,265506,734585,259,1,0,0,1
114803,47267,734585,68,-1,1,1,-1
116458,266301,734585,2,1,1,0,1
123152,92379,734585,2,1,1,1,1
123143,29549,734585,81,1,1,-1,1
120525,202238,734585,88,-1,1,1,1
99256,223474,734585,94,1,1,-1,1
106127,260280,734585,68,1,1,1,1
121724,176538,734585,94,1,1,1,1
121089,209828,734585,94,0,1,-1,-1
122548,264554,734585,2,1,1,1,1
120103,240495,734585,81,1,0,-1,1
119155,46678,734585,2,1,1,1,1
123128,257617,734585,173,1,-1,-1,1
119978,177901,734585,2,1,1,1,1
122710,1593,734585,2,-1,0,0,0
118678,27260,734585,2,1,1,0,1
123142,120678,734585,2,1,1,1,1
123134,261032,734585,2,0,1,1,1
123132,190126,734585,2,1,0,-1,1
118934,157879,734585,2,1,1,1,1
116727,1593,734585,2,1,0,0,1
122468,7134,734585,2,1,1,-1,1
119319,263733,734585,56,-1,-1,0,1
122468,253630,734585,2,1,1,-1,1
123166,265416,734585,259,1,0,-1,1
120580,124578,734585,143,0,1,0,-1
114825,55677,734585,2,0,1,1,0
123136,41834,734585,134,-1,1,0,1
97565,266217,734585,268,0,1,1,0
119319,255007,734585,56,0,-1,-1,-1
121111,115245,734585,81,1,1,1,1
123181,34570,734586,94,1,1,1,1
120837,65422,734586,94,1,1,-1,1
123186,65422,734586,94,1,1,-1,1
120922,183587,734586,253,1,0,0,0
121898,20938,734586,88,1,1,0,1
121898,20938,734586,88,1,1,0,1
106476,13246,734586,88,1,1,1,1
121722,259187,734586,68,1,0,0,1
105049,54912,734586,259,-1,0,1,0
117487,263258,734586,68,1,1,1,1
122365,158831,734586,68,0,1,0,1
119584,135984,734586,56,1,1,-1,1
122613,199723,734586,68,1,0,1,1
120570,135984,734586,56,1,1,-1,-1
122393,259075,734586,81,1,1,1,1
123182,260540,734586,2,1,1,-1,1
123080,47267,734586,68,1,1,0,1
122706,194855,734586,2,1,1,1,1
114528,195453,734586,2,1,1,-1,1
114528,19819,734586,2,1,1,0,1
116534,61458,734586,2,1,0,0,1
118934,145485,734586,2,1,1,1,1
123176,257617,734586,173,1,1,-1,1
123175,157102,734586,2,1,0,-1,1
123172,11633,734586,2,1,0,0,1
114528,34570,734586,2,1,0,-1,1
119155,187136,734586,2,1,1,1,1
122596,191297,734586,2,1,1,1,1
112565,262840,734586,56,1,1,0,1
123180,266262,734586,180,-1,0,0,0
105364,59024,734586,56,1,0,-1,-1
115912,104125,734586,2,-1,1,1,-1
84918,266528,734587,68,-1,0,1,-1
123211,213478,734587,68,1,1,-1,1
120837,112007,734587,94,1,1,0,1
123214,59689,734587,81,1,1,-1,1
123204,108695,734587,94,1,1,-1,1
122577,241146,734587,68,0,-1,-1,-1
123197,242318,734587,268,1,1,0,1
123198,191089,734587,268,1,1,0,1
123166,266548,734587,259,1,0,0,1
119352,10417,734587,2,1,1,1,1
107023,202238,734587,88,-1,-1,-1,-1
115040,55567,734587,88,1,1,1,1
118308,127984,734587,2,0,1,-1,1
122316,146477,734587,2,1,1,1,1
116347,250016,734587,268,1,1,-1,1
123202,157258,734587,143,-1,0,0,0
123203,254327,734587,138,1,1,1,1
85623,265029,734587,88,1,1,1,1
123187,146666,734587,68,1,0,0,1
123200,208307,734587,68,1,0,-1,-1
1792,255703,734587,2,0,-1,0,-1
123187,225818,734587,68,1,1,0,1
114967,266528,734587,68,-1,0,1,1
121734,254476,734587,134,-1,0,0,0
105049,201221,734587,259,-1,0,-1,-1
108812,266445,734588,81,-1,-1,-1,-1
122596,1176,734588,2,1,1,1,-1
123249,202238,734588,88,1,1,-1,1
123250,202238,734588,88,1,1,0,1
116917,208666,734588,2,1,1,-1,1
117506,221909,734588,2,1,1,1,1
123216,158831,734588,68,1,0,1,1
121121,264217,734588,2,1,0,0,0
122615,255025,734588,143,1,0,0,1
121463,133905,734588,134,-1,-1,-1,-1
115013,134818,734588,88,1,0,1,1
121121,108908,734588,2,1,1,0,1
118600,160076,734588,94,0,1,1,1
123238,266302,734588,253,1,0,0,1
123175,24674,734588,2,0,0,0,0
111436,113105,734588,143,1,0,0,0
98631,266445,734588,81,1,0,0,1
110845,131459,734588,2,1,0,-1,1
123211,110842,734588,68,1,0,0,1
123243,160076,734588,94,1,1,0,-1
123236,95715,734588,94,1,1,0,1
119871,266128,734588,259,-1,-1,1,0
117109,107403,734588,2,1,-1,-1,-1
123163,165229,734588,2,1,1,1,1
114528,22524,734588,2,1,1,-1,1
106476,48354,734588,88,1,1,1,1
122468,193279,734588,2,1,1,0,1
121724,239373,734588,94,1,1,1,0
123187,212425,734588,68,1,1,0,1
121443,160076,734588,94,1,1,0,1
122939,165932,734588,2,1,1,-1,1
117792,211981,734588,68,1,0,0,-1
116458,266293,734588,2,1,1,0,1
108795,115547,734588,259,1,1,1,1
123495,266445,734588,81,-1,0,-1,-1
113159,202238,734588,88,1,1,1,1
117263,266063,734588,68,-1,0,0,1
124021,189343,734588,81,1,1,0,0
123234,265096,734588,2,1,1,1,1
123218,96308,734588,2,-1,1,0,-1
119772,236073,734588,68,1,1,1,1
123251,186412,734588,2,1,1,0,1
106490,266016,734588,271,1,0,0,1
118678,16482,734588,2,1,1,1,1
121901,235332,734588,2,1,1,1,1
112622,193279,734588,2,1,1,0,1
105456,48591,734588,2,1,1,-1,1
101433,202708,734589,228,1,0,0,0
115912,252852,734589,2,-1,1,1,-1
122836,96323,734589,2,1,1,1,1
118934,134158,734589,2,1,1,0,1
72095,197082,734589,88,1,1,1,-1
123254,187790,734589,2,1,1,0,1
112872,12826,734589,2,1,1,1,1
122130,266752,734589,94,-1,0,-1,-1
105288,114058,734589,2,1,1,0,1
117925,211981,734589,68,-1,0,0,-1
119606,47267,734589,68,0,1,0,0
115142,96757,734589,143,1,1,0,1
115641,249276,734589,2,1,1,-1,1
119812,264485,734589,88,1,1,0,1
120500,266380,734589,180,0,1,1,1
106929,251807,734589,143,1,0,-1,1
119074,226913,734589,2,1,1,0,1
123266,50248,734589,2,1,1,-1,-1
123166,257059,734589,259,1,1,0,1
122425,223041,734589,2,1,1,1,1
114092,226913,734589,2,1,1,0,1
108074,238258,734589,253,1,0,-1,1
123259,266600,734589,259,1,1,1,1
123263,183081,734589,88,1,1,0,1
123256,181249,734589,259,-1,0,-1,-1
121826,266688,734589,268,-1,0,0,0
116294,259697,734589,68,1,0,0,0
123290,221328,734589,268,-1,1,0,1
123265,204439,734589,143,1,1,-1,1
115912,167757,734590,2,1,1,0,-1
119855,254741,734590,271,1,0,1,1
108074,223574,734590,253,1,1,-1,1
101906,99145,734590,259,1,1,1,1
123310,266647,734590,259,1,0,1,1
120138,128279,734590,2,1,1,0,1
123309,153785,734590,68,1,1,0,1
109487,265790,734590,259,1,0,-1,1
120629,138845,734590,2,1,0,0,1
123163,230775,734590,2,1,1,1,1
123176,266828,734590,173,1,-1,-1,1
123311,254009,734590,143,1,1,1,1
111287,175766,734590,94,1,0,0,1
114507,144871,734590,259,1,1,0,1
119569,264451,734590,173,1,1,1,0
70216,121732,734590,81,1,1,1,1
123331,266033,734590,68,1,0,0,-1
72095,161406,734590,88,1,0,1,1
120368,106250,734590,2,1,1,-1,1
123218,150335,734590,2,1,1,1,1
122836,265248,734590,2,1,1,1,1
123314,266728,734590,2,-1,0,-1,-1
122552,3950,734590,56,1,1,0,1
123305,231286,734590,253,1,0,0,0
117506,134353,734590,2,1,1,1,1
123166,266822,734590,259,1,1,-1,1
118678,9083,734590,2,1,0,1,0
122139,37924,734590,2,1,1,0,1
119812,174353,734590,88,-1,1,1,-1
103782,261602,734590,259,-1,1,-1,-1
105256,222303,734590,81,0,1,-1,1
123182,265248,734590,2,1,1,1,1
122692,251581,734591,68,1,1,1,1
119344,254606,734591,2,1,1,1,1
115200,173194,734591,2,1,1,-1,1
121031,263998,734591,68,1,0,1,1
115313,266929,734591,2,1,1,0,1
123354,267028,734591,68,1,0,1,1
119812,266552,734591,88,1,1,1,1
121938,152962,734591,2,1,1,1,1
123355,135112,734591,68,1,0,-1,1
119039,257059,734591,259,1,1,-1,-1
123152,22698,734591,2,-1,0,0,0
123175,225057,734591,2,1,1,-1,1
119772,265377,734591,68,1,1,1,1
75676,235712,734591,134,-1,1,0,1
121931,71142,734591,2,1,1,0,1
123365,267031,734591,143,1,0,0,0
117358,237018,734591,2,1,1,1,1
117755,24597,734591,68,-1,1,1,0
123369,175968,734591,94,1,1,0,0
122931,24597,734591,68,1,1,1,0
116388,216287,734591,2,1,1,1,1
123356,266917,734591,270,1,0,0,0
123342,189436,734591,2,1,1,1,1
118934,233382,734591,2,1,1,1,1
84918,257310,734591,68,0,-1,-1,-1
117570,24597,734591,68,1,1,1,0
123200,266533,734591,68,-1,1,0,-1
117441,24597,734591,68,1,1,1,0
117859,24597,734591,68,1,-1,1,1
120580,153694,734591,143,1,1,1,1
116407,265046,734591,88,1,0,0,0
121938,152962,734591,2,1,1,1,1
123341,158831,734591,68,1,1,-1,1
123175,37073,734591,2,1,1,1,1
121861,171777,734591,56,1,1,0,1
105382,259261,734591,81,1,0,1,1
123163,208877,734591,2,1,1,1,1
123337,266822,734591,259,1,1,0,1
114528,47257,734591,2,1,1,-1,1
123362,241065,734591,259,-1,0,0,0
122714,265248,734591,2,1,1,0,1
116060,24597,734591,68,1,1,1,0
116294,94503,734592,68,-1,1,0,-1
123391,264528,734592,171,0,1,0,1
120368,261122,734592,2,1,0,0,0
107023,210510,734592,88,1,1,1,0
97260,195858,734592,268,1,1,1,0
123395,266866,734592,134,-1,-1,-1,-1
121938,90902,734592,2,1,1,1,1
122710,199239,734592,2,1,1,-1,1
118934,36841,734592,2,1,1,0,1
92895,233515,734592,228,1,-1,-1,-1
123251,134158,734592,2,1,1,1,1
123496,267044,734592,81,-1,-1,-1,-1
122811,202114,734592,268,1,1,-1,1
111949,6750,734592,134,1,-1,-1,-1
123403,266255,734592,107,1,0,0,1
123388,254683,734592,56,1,0,0,1
123375,25821,734592,2,-1,0,0,0
123382,223041,734592,2,1,1,1,1
123387,183081,734592,88,1,1,1,1
123394,90935,734592,88,1,1,1,1
122819,239353,734592,171,1,0,0,0
123379,203236,734592,94,1,1,-1,1
114705,100953,734592,2,1,0,-1,1
122468,199239,734592,2,1,1,-1,1
123414,267098,734592,88,1,1,1,1
117643,267123,734592,94,1,1,1,1
121121,183325,734592,2,1,0,0,1
123399,150179,734592,68,1,1,0,0
121790,144962,734592,259,1,0,-1,1
88289,267110,734592,88,1,0,1,1
107162,254278,734592,68,-1,1,1,-1
119155,224400,734592,2,1,1,1,1
120570,267088,734592,56,1,1,-1,-1
118934,110681,734592,2,1,1,0,1
123414,265046,734593,88,1,1,1,1
101501,173260,734593,88,1,1,1,1
118678,105732,734593,2,1,1,1,1
117587,262824,734593,81,1,1,-1,1
99615,101972,734593,88,1,0,1,1
115982,266594,734593,56,0,1,-1,-1
120690,157258,734593,143,1,1,1,1
123439,267268,734593,81,1,0,-1,1
123437,267268,734593,81,-1,1,1,-1
123436,267268,734593,81,1,0,1,1
123435,267268,734593,81,1,0,1,1
123403,267202,734593,107,1,1,0,1
74785,90975,734593,94,0,1,1,0
123422,161406,734593,88,1,1,1,1
119966,265263,734593,107,1,0,1,1
107982,87926,734593,81,1,1,1,1
119923,98298,734593,107,1,1,-1,1
98228,264620,734593,2,1,1,0,1
115730,230252,734593,253,1,1,-1,0
122710,153046,734593,2,1,0,-1,1
114528,176527,734593,2,1,1,0,1
69540,113105,734593,143,0,0,0,0
122710,164593,734593,2,1,1,-1,1
123423,118101,734593,94,1,1,1,-1
104917,47002,734593,253,1,0,0,1
123445,183081,734593,88,1,1,1,1
123444,183081,734593,88,1,1,-1,1
121748,233858,734593,2,1,0,1,1
123433,263998,734593,68,1,0,1,1
47179,267081,734593,259,-1,0,-1,0
123442,222770,734593,56,1,-1,-1,-1
123342,132944,734593,2,0,1,1,-1
114164,267088,734593,56,1,1,1,1
122752,266366,734593,56,1,0,0,0
119453,264621,734593,2,1,1,0,1
123419,61171,734593,2,1,0,0,1
121121,264217,734594,2,1,1,0,1
123471,267292,734594,269,1,0,0,1
123452,154674,734594,259,-1,0,-1,-1
123457,254638,734594,259,1,0,1,1
123472,265046,734594,88,1,0,1,1
123459,267328,734594,88,1,0,1,1
123455,142832,734594,88,1,0,-1,1
96059,160076,734594,94,1,1,0,1
117335,260260,734594,2,1,1,1,1
123354,220009,734594,68,1,1,1,1
80312,198193,734594,143,1,1,1,1
121100,151930,734594,2,1,1,1,1
123466,255003,734594,171,-1,1,0,-1
117694,263553,734594,253,1,0,0,0
114119,207246,734594,253,1,1,-1,1
123388,234052,734594,56,1,1,0,1
116388,196973,734594,2,1,1,1,1
116957,264585,734594,88,0,1,0,1
123479,265973,734594,269,1,0,-1,1
122532,227579,734594,2,1,1,1,1
122515,154674,734594,259,-1,1,-1,-1
119978,32592,734594,2,1,1,1,1
122532,227579,734594,2,1,0,1,1
112083,152116,734594,143,1,1,1,1
123467,196973,734594,2,1,1,1,1
121724,181914,734594,94,1,1,1,0
77255,260580,734594,81,1,1,1,1
123463,49795,734594,68,1,-1,0,1
112448,79259,734594,81,1,0,0,1
122468,253162,734595,2,1,1,-1,1
108812,267264,734595,81,1,-1,0,1
114119,267368,734595,253,1,1,-1,1
119352,172129,734595,2,1,1,-1,1
115349,92902,734595,2,1,1,0,0
106758,264500,734595,88,1,1,-1,1
73486,264585,734595,88,1,0,0,0
64948,252757,734595,228,1,0,-1,0
115091,176726,734595,81,-1,1,0,0
98631,262824,734595,81,1,1,1,1
120629,266959,734595,2,1,1,1,1
119039,54912,734595,259,1,0,0,0
106127,59754,734595,68,1,0,1,1
122578,156685,734595,2,1,1,1,1
121722,150179,734595,68,0,1,0,0
121939,32615,734595,2,1,1,1,1
123515,267321,734595,94,1,1,0,1
123471,251841,734595,269,-1,1,1,1
110460,265719,734595,81,-1,1,1,1
123471,230414,734595,269,1,1,1,1
112448,135197,734595,81,1,0,-1,1
123513,13890,734595,2,1,1,0,1
122696,215772,734595,271,1,0,0,1
123489,241877,734595,259,1,0,0,1
119244,56531,734595,259,1,1,1,1
123478,133357,734595,270,1,-1,1,1
123545,196269,734595,270,1,0,1,1
90805,265973,734595,269,0,-1,-1,0
114528,218711,734595,2,1,1,-1,1
123484,176726,734595,81,1,1,1,1
111855,252055,734595,259,1,0,0,1
123214,79259,734595,81,1,1,1,1
120526,49614,734595,68,1,0,0,1
122811,191089,734595,268,1,1,0,1
120526,212425,734595,68,1,1,0,1
123482,176726,734595,81,1,0,1,0
114112,84156,734595,259,1,1,1,1
119569,267077,734595,173,1,1,1,1
123262,264621,734595,2,1,0,1,1
123121,155811,734595,134,-1,1,-1,-1
123121,95733,734595,134,-1,0,0,0
123506,264749,734595,271,1,0,0,1
120264,232990,734595,68,1,0,0,1
